0,0.0
1,-0.04
2,0.0
3,0.0
4,-0.04
5,-0.04
6,-0.08
7,-0.08
8,-0.04
9,-0.08
10,-0.12
11,-0.16
12,-0.16
13,-0.2
14,-0.2
15,-0.2
16,-0.2
17,-0.24
18,-0.28
19,-0.24
20,-0.28
21,-0.24
22,-0.2
23,-0.16
24,-0.16
25,-0.16
26,-0.16
27,-0.16
28,-0.2
29,-0.2
30,-0.24
31,-0.24
32,-0.24
33,-0.2
34,-0.2
35,-0.2
36,-0.24
37,-0.24
38,-0.24
39,-0.2
40,-0.24
41,-0.28
42,-0.32
43,-0.32
44,-0.36
45,-0.4
46,-0.44
47,-0.48
48,-0.52
49,-0.52
50,-0.48
51,-0.48
52,-0.44
53,-0.44
54,-0.48
55,-0.48
56,-0.48
57,-0.48
58,-0.48
59,-0.52
60,-0.52
61,-0.52
62,-0.52
63,-0.52
64,-0.48
65,-0.48
66,-0.48
67,-0.44
68,-0.44
69,-0.44
70,-0.44
71,-0.44
72,-0.44
73,-0.44
74,-0.44
75,-0.4
76,-0.4
77,-0.36
78,-0.36
79,-0.32
80,-0.32
81,-0.32
82,-0.32
83,-0.32
84,-0.32
85,-0.36
86,-0.36
87,-0.36
88,-0.36
89,-0.36
90,-0.36
91,-0.4
92,-0.4
93,-0.4
94,-0.4
95,-0.36
96,-0.36
97,-0.36
98,-0.36
99,-0.36
100,-0.4
101,-0.4
102,-0.4
103,-0.4
104,-0.4
105,-0.4
106,-0.4
107,-0.4
108,-0.44
109,-0.44
110,-0.44
111,-0.44
112,-0.48
113,-0.48
114,-0.48
115,-0.44
116,-0.4
117,-0.4
118,-0.4
119,-0.36
120,-0.32
121,-0.32
122,-0.32
123,-0.28
124,-0.28
125,-0.32
126,-0.28
127,-0.24
128,-0.2
129,-0.16
130,-0.16
131,-0.12
132,-0.12
133,-0.08
134,-0.04
135,-0.08
136,-0.08
137,-0.12
138,-0.08
139,-0.08
140,-0.08
141,-0.08
142,-0.04
143,-0.04
144,-0.04
145,-0.08
146,-0.04
147,0.0
148,0.04
149,0.04
150,0.08
151,0.04
152,0.08
153,0.08
154,0.08
155,0.04
156,0.0
157,-0.04
158,-0.08
159,-0.08
160,-0.08
161,-0.08
162,-0.12
163,-0.16
164,-0.12
165,-0.16
166,-0.12
167,-0.08
168,-0.08
169,-0.04
170,-0.08
171,-0.08
172,-0.08
173,-0.08
174,-0.04
175,0.0
176,0.0
177,0.04
178,0.0
179,-0.04
180,-0.04
181,-0.04
182,-0.04
183,0.0
184,0.0
185,0.04
186,0.04
187,0.0
188,0.04
189,0.08
190,0.04
191,0.04
192,0.04
193,0.04
194,0.08
195,0.12
196,0.08
197,0.08
198,0.04
199,0.08
200,0.04
201,0.04
202,0.04
203,0.04
204,0.08
205,0.04
206,0.08
207,0.12
208,0.12
209,0.12
210,0.08
211,0.12
212,0.16
213,0.12
214,0.08
215,0.08
216,0.08
217,0.08
218,0.08
219,0.12
220,0.08
221,0.12
222,0.08
223,0.12
224,0.12
225,0.12
226,0.12
227,0.12
228,0.12
229,0.12
230,0.16
231,0.2
232,0.16
233,0.2
234,0.2
235,0.2
236,0.2
237,0.16
238,0.12
239,0.16
240,0.16
241,0.16
242,0.2
243,0.2
244,0.2
245,0.16
246,0.16
247,0.16
248,0.16
249,0.12
250,0.08
251,0.08
252,0.08
253,0.12
254,0.12
255,0.08
256,0.12
257,0.08
258,0.08
259,0.08
260,0.08
261,0.08
262,0.08
263,0.08
264,0.08
265,0.08
266,0.08
267,0.12
268,0.16
269,0.16
270,0.16
271,0.16
272,0.16
273,0.12
274,0.08
275,0.12
276,0.12
277,0.08
278,0.12
279,0.16
280,0.16
281,0.16
282,0.12
283,0.08
284,0.04
285,0.08
286,0.12
287,0.08
288,0.12
289,0.08
290,0.12
291,0.12
292,0.08
293,0.08
294,0.12
295,0.12
296,0.16
297,0.2
298,0.24
299,0.28
300,0.28
301,0.28
302,0.28
303,0.28
304,0.28
305,0.28
306,0.28
307,0.28
308,0.24
309,0.24
310,0.24
311,0.24
312,0.24
313,0.28
314,0.28
315,0.28
316,0.32
317,0.28
318,0.28
319,0.24
320,0.24
321,0.24
322,0.2
323,0.2
324,0.2
325,0.24
326,0.24
327,0.28
328,0.28
329,0.32
330,0.32
331,0.36
332,0.32
333,0.32
334,0.28
335,0.32
336,0.36
337,0.36
338,0.4
339,0.4
340,0.44
341,0.48
342,0.44
343,0.44
344,0.44
345,0.44
346,0.44
347,0.4
348,0.4
349,0.4
350,0.44
351,0.44
352,0.48
353,0.48
354,0.48
355,0.48
356,0.48
357,0.48
358,0.52
359,0.48
360,0.48
361,0.44
362,0.44
363,0.4
364,0.4
365,0.4
366,0.4
367,0.4
368,0.36
369,0.36
370,0.36
371,0.4
372,0.4
373,0.44
374,0.44
375,0.44
376,0.4
377,0.44
378,0.48
379,0.48
380,0.52
381,0.52
382,0.52
383,0.52
384,0.52
385,0.48
386,0.48
387,0.48
388,0.48
389,0.44
390,0.4
391,0.44
392,0.4
393,0.4
394,0.4
395,0.4
396,0.4
397,0.4
398,0.36
399,0.4
400,0.4
401,0.44
402,0.4
403,0.4
404,0.44
405,0.48
406,0.44
407,0.48
408,0.48
409,0.52
410,0.52
411,0.56
412,0.56
413,0.56
414,0.56
415,0.56
416,0.56
417,0.56
418,0.56
419,0.56
420,0.56
421,0.52
422,0.52
423,0.52
424,0.56
425,0.6
426,0.64
427,0.64
428,0.64
429,0.64
430,0.64
431,0.64
432,0.64
