0,0.0
1,0.0
2,0.0
3,0.04
4,0.08
5,0.12
6,0.12
7,0.08
8,0.04
9,0.04
10,0.04
11,0.04
12,0.04
13,0.04
14,0.04
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,-0.04
26,-0.08
27,-0.12
28,-0.08
29,-0.08
30,-0.08
31,-0.12
32,-0.12
33,-0.16
34,-0.16
35,-0.16
36,-0.2
37,-0.24
38,-0.2
39,-0.2
40,-0.16
41,-0.16
42,-0.2
43,-0.24
44,-0.28
45,-0.28
46,-0.28
47,-0.32
48,-0.32
49,-0.28
50,-0.28
51,-0.28
52,-0.28
53,-0.28
54,-0.28
55,-0.24
56,-0.2
57,-0.2
58,-0.2
59,-0.16
60,-0.12
61,-0.12
62,-0.12
63,-0.16
64,-0.12
65,-0.12
66,-0.12
67,-0.12
68,-0.12
69,-0.12
70,-0.08
71,-0.08
72,-0.12
73,-0.12
74,-0.12
75,-0.08
76,-0.08
77,-0.08
78,-0.04
79,0.0
80,0.04
81,0.0
82,0.04
83,0.04
84,0.04
85,0.04
86,0.0
87,-0.04
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,-0.04
94,-0.04
95,0.0
96,0.0
97,0.04
98,0.04
99,0.08
100,0.08
101,0.04
102,0.04
103,0.08
104,0.08
105,0.12
106,0.12
107,0.12
108,0.08
109,0.08
110,0.04
111,0.04
112,0.0
113,0.04
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.04
121,0.08
122,0.08
123,0.12
124,0.12
125,0.08
126,0.08
127,0.04
128,0.04
129,0.08
130,0.08
131,0.12
132,0.12
133,0.12
134,0.12
135,0.12
136,0.12
137,0.08
138,0.08
139,0.04
140,0.04
141,0.0
142,-0.04
143,0.0
144,0.04
145,0.04
146,0.04
147,0.04
148,0.08
149,0.04
150,0.04
151,0.0
152,0.04
153,0.04
154,0.04
155,0.0
156,-0.04
157,-0.04
158,-0.04
159,-0.08
160,-0.12
161,-0.16
162,-0.16
163,-0.16
164,-0.16
165,-0.12
166,-0.08
167,-0.04
168,-0.04
169,0.0
170,0.04
171,0.08
172,0.08
173,0.08
174,0.04
175,0.0
176,0.0
177,0.04
178,0.04
179,0.08
180,0.04
181,0.0
182,0.04
183,0.08
184,0.08
185,0.08
186,0.08
187,0.08
188,0.12
189,0.12
190,0.16
191,0.12
192,0.12
193,0.12
194,0.08
195,0.04
196,0.04
197,0.04
198,0.08
199,0.08
200,0.08
201,0.04
202,0.04
203,0.08
204,0.04
205,0.08
206,0.04
207,0.0
208,-0.04
209,-0.04
210,0.0
211,-0.04
212,0.0
213,0.0
214,0.04
215,0.04
216,0.04
217,0.04
218,0.04
219,0.08
220,0.04
221,0.08
222,0.12
223,0.12
224,0.08
225,0.08
226,0.12
227,0.12
228,0.12
229,0.16
230,0.16
231,0.16
232,0.16
233,0.16
234,0.12
235,0.12
236,0.16
237,0.16
238,0.16
239,0.16
240,0.12
241,0.16
242,0.2
243,0.2
244,0.24
245,0.24
246,0.24
247,0.28
248,0.28
249,0.24
250,0.2
251,0.2
252,0.2
253,0.2
254,0.2
255,0.2
256,0.24
257,0.24
258,0.2
259,0.16
260,0.16
261,0.2
262,0.2
263,0.2
264,0.2
265,0.24
266,0.24
267,0.2
268,0.2
269,0.2
270,0.2
271,0.16
272,0.16
273,0.2
274,0.24
275,0.24
276,0.24
277,0.24
278,0.24
279,0.24
280,0.28
281,0.28
282,0.28
283,0.28
284,0.24
285,0.28
286,0.32
287,0.32
288,0.32
289,0.36
290,0.36
291,0.36
292,0.36
293,0.4
294,0.44
295,0.48
296,0.48
297,0.44
298,0.44
299,0.44
300,0.4
301,0.4
302,0.44
303,0.44
304,0.44
305,0.44
306,0.4
307,0.4
308,0.4
309,0.4
310,0.4
311,0.4
312,0.4
313,0.4
314,0.4
315,0.4
316,0.36
317,0.36
318,0.32
319,0.32
320,0.28
321,0.28
322,0.28
323,0.28
324,0.28
325,0.32
326,0.36
327,0.32
328,0.32
329,0.28
330,0.24
331,0.24
332,0.2
333,0.2
334,0.16
335,0.16
336,0.16
337,0.16
338,0.12
339,0.08
340,0.12
341,0.08
342,0.08
343,0.08
344,0.12
345,0.08
346,0.08
347,0.04
348,0.0
349,0.0
350,0.0
351,-0.04
352,-0.04
353,-0.04
354,-0.08
355,-0.08
356,-0.08
357,-0.12
358,-0.08
359,-0.08
360,-0.08
361,-0.12
362,-0.12
363,-0.16
364,-0.2
365,-0.24
366,-0.2
367,-0.2
368,-0.2
369,-0.2
370,-0.16
371,-0.16
372,-0.16
373,-0.16
374,-0.16
375,-0.2
376,-0.2
377,-0.24
378,-0.24
379,-0.24
380,-0.2
381,-0.16
382,-0.16
383,-0.2
384,-0.2
385,-0.24
386,-0.2
387,-0.24
388,-0.24
389,-0.24
390,-0.24
391,-0.24
392,-0.24
393,-0.28
394,-0.24
395,-0.2
396,-0.2
397,-0.2
398,-0.24
399,-0.24
400,-0.24
401,-0.28
402,-0.24
403,-0.24
404,-0.24
405,-0.24
406,-0.24
407,-0.24
408,-0.24
409,-0.24
410,-0.24
411,-0.24
412,-0.24
413,-0.28
414,-0.28
415,-0.28
416,-0.28
417,-0.28
418,-0.24
419,-0.24
420,-0.28
421,-0.28
422,-0.28
423,-0.24
424,-0.24
425,-0.24
426,-0.28
427,-0.28
428,-0.24
429,-0.24
430,-0.28
431,-0.28
432,-0.28
433,-0.28
434,-0.24
435,-0.28
436,-0.32
437,-0.32
438,-0.32
439,-0.32
440,-0.32
441,-0.32
442,-0.32
443,-0.32
444,-0.32
445,-0.32
446,-0.32
447,-0.28
448,-0.32
449,-0.32
450,-0.32
451,-0.32
452,-0.36
453,-0.36
454,-0.36
455,-0.36
456,-0.36
457,-0.36
458,-0.36
459,-0.36
460,-0.36
461,-0.36
462,-0.36
463,-0.32
464,-0.32
465,-0.36
466,-0.36
467,-0.32
468,-0.36
469,-0.36
470,-0.36
471,-0.36
472,-0.36
473,-0.36
474,-0.36
475,-0.32
476,-0.32
477,-0.32
478,-0.36
479,-0.36
480,-0.32
481,-0.32
482,-0.28
483,-0.24
484,-0.24
485,-0.28
486,-0.28
487,-0.32
488,-0.28
489,-0.24
490,-0.28
491,-0.28
492,-0.28
493,-0.28
494,-0.28
495,-0.24
496,-0.24
497,-0.24
498,-0.24
499,-0.24
500,-0.28
501,-0.24
502,-0.28
503,-0.24
504,-0.28
505,-0.32
506,-0.32
507,-0.32
508,-0.32
509,-0.36
510,-0.32
511,-0.36
512,-0.36
513,-0.36
514,-0.32
515,-0.28
516,-0.28
517,-0.28
518,-0.28
519,-0.28
520,-0.32
521,-0.36
522,-0.36
523,-0.36
524,-0.32
525,-0.32
526,-0.36
527,-0.32
528,-0.36
529,-0.36
530,-0.4
