0,0.0
1,0.0
2,0.0
3,0.04
4,0.08
5,0.08
6,0.12
7,0.12
8,0.12
9,0.08
10,0.08
11,0.04
12,0.08
13,0.04
14,0.04
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.04
23,0.04
24,0.0
25,0.0
26,0.04
27,0.0
28,0.0
29,-0.04
30,-0.08
31,-0.08
32,-0.08
33,-0.04
34,-0.08
35,-0.08
36,-0.08
37,-0.12
38,-0.08
39,-0.12
40,-0.12
41,-0.12
42,-0.16
43,-0.12
44,-0.08
45,-0.12
46,-0.12
47,-0.12
48,-0.08
49,-0.12
50,-0.12
51,-0.16
52,-0.16
53,-0.2
54,-0.2
55,-0.2
56,-0.2
57,-0.16
58,-0.16
59,-0.16
60,-0.16
61,-0.2
62,-0.2
63,-0.2
64,-0.2
65,-0.24
66,-0.24
67,-0.28
68,-0.28
69,-0.28
70,-0.24
71,-0.24
72,-0.2
73,-0.24
74,-0.24
75,-0.2
76,-0.2
77,-0.2
78,-0.2
79,-0.16
80,-0.16
81,-0.16
82,-0.12
83,-0.12
84,-0.12
85,-0.08
86,-0.08
87,-0.08
88,-0.08
89,-0.04
90,-0.08
91,-0.04
92,-0.04
93,-0.08
94,-0.08
95,-0.12
96,-0.08
97,-0.04
98,0.0
99,0.0
100,-0.04
101,-0.08
102,-0.08
103,-0.12
104,-0.12
105,-0.12
106,-0.12
107,-0.08
108,-0.12
109,-0.08
110,-0.08
111,-0.04
112,-0.08
113,-0.04
114,-0.04
115,-0.04
116,0.0
117,-0.04
118,-0.04
119,-0.08
120,-0.08
121,-0.08
122,-0.08
123,-0.04
124,-0.04
125,-0.04
126,-0.04
127,-0.04
128,-0.04
129,-0.04
130,-0.08
131,-0.04
132,0.0
133,-0.04
134,-0.08
135,-0.04
136,0.0
137,0.04
138,0.0
139,0.0
140,-0.04
141,0.0
142,0.0
143,0.04
144,0.08
145,0.08
146,0.08
147,0.08
148,0.12
149,0.12
150,0.12
151,0.08
152,0.12
153,0.12
154,0.16
155,0.2
156,0.2
157,0.24
158,0.28
159,0.24
160,0.24
161,0.24
162,0.24
163,0.24
164,0.24
165,0.24
166,0.2
167,0.2
168,0.2
169,0.2
170,0.16
171,0.12
172,0.12
173,0.08
174,0.08
175,0.08
176,0.12
177,0.12
178,0.08
179,0.08
180,0.08
181,0.12
182,0.12
183,0.08
184,0.12
185,0.12
186,0.12
187,0.12
188,0.12
189,0.08
190,0.04
191,0.08
192,0.08
193,0.12
194,0.08
195,0.08
196,0.08
197,0.08
198,0.08
199,0.08
200,0.08
201,0.08
202,0.08
203,0.12
204,0.12
205,0.12
206,0.12
207,0.16
208,0.16
209,0.12
210,0.08
211,0.08
212,0.08
213,0.04
214,0.04
215,0.0
216,0.0
217,-0.04
218,-0.08
219,-0.12
220,-0.12
221,-0.12
222,-0.08
223,-0.08
224,-0.12
225,-0.12
226,-0.12
227,-0.12
228,-0.12
229,-0.12
230,-0.12
231,-0.12
232,-0.16
233,-0.16
234,-0.16
235,-0.16
236,-0.16
237,-0.16
238,-0.2
239,-0.16
240,-0.16
241,-0.2
242,-0.16
243,-0.16
244,-0.16
245,-0.12
246,-0.08
247,-0.08
248,-0.08
249,-0.12
250,-0.08
251,-0.08
252,-0.04
253,-0.08
254,-0.12
255,-0.12
256,-0.08
257,-0.08
258,-0.04
259,-0.04
260,-0.04
261,-0.04
262,0.0
263,0.0
264,0.0
265,0.0
266,0.04
267,0.04
268,0.08
269,0.04
270,0.04
271,0.0
272,0.04
273,0.04
274,0.08
275,0.12
276,0.12
277,0.08
278,0.04
279,0.08
280,0.08
281,0.12
282,0.16
283,0.2
284,0.2
285,0.16
286,0.16
287,0.16
288,0.2
289,0.24
290,0.2
291,0.16
292,0.16
293,0.12
294,0.16
295,0.12
296,0.12
297,0.16
298,0.16
299,0.12
300,0.12
301,0.12
302,0.12
303,0.12
304,0.12
305,0.16
306,0.16
307,0.2
308,0.2
309,0.16
310,0.12
311,0.08
312,0.04
313,0.08
314,0.08
315,0.08
316,0.12
317,0.16
318,0.2
319,0.2
320,0.2
321,0.2
322,0.2
323,0.2
324,0.16
325,0.16
326,0.12
327,0.12
328,0.08
329,0.12
330,0.08
331,0.12
332,0.08
333,0.04
334,0.04
335,0.0
336,0.0
337,0.0
338,-0.04
339,0.0
340,-0.04
341,0.0
342,0.0
343,-0.04
344,-0.04
345,-0.04
346,0.0
347,-0.04
348,-0.04
349,0.0
350,0.0
351,-0.04
352,-0.08
353,-0.12
354,-0.08
355,-0.04
356,-0.08
357,-0.12
358,-0.16
359,-0.16
360,-0.16
361,-0.12
362,-0.16
363,-0.16
364,-0.12
365,-0.16
366,-0.16
367,-0.16
368,-0.12
369,-0.12
370,-0.08
371,-0.04
372,-0.04
373,-0.04
374,-0.04
375,0.0
376,0.04
377,0.04
378,0.04
379,0.0
380,0.0
381,-0.04
382,-0.04
383,0.0
384,0.04
385,0.04
386,0.04
387,0.04
388,0.04
389,0.04
390,0.04
391,0.04
392,0.08
393,0.08
394,0.08
395,0.12
396,0.08
397,0.04
398,0.08
399,0.12
400,0.16
401,0.2
402,0.2
403,0.2
404,0.2
405,0.2
406,0.24
407,0.2
408,0.16
409,0.16
410,0.16
411,0.16
412,0.2
413,0.2
414,0.2
415,0.16
416,0.16
417,0.16
418,0.16
419,0.12
420,0.16
421,0.12
422,0.12
423,0.16
424,0.16
425,0.12
426,0.12
427,0.12
428,0.12
429,0.12
430,0.12
431,0.12
432,0.08
433,0.04
434,0.08
435,0.04
436,0.0
437,0.0
438,0.0
439,0.04
440,0.04
441,0.04
442,0.0
443,-0.04
444,-0.08
445,-0.08
446,-0.12
447,-0.16
448,-0.12
449,-0.12
450,-0.16
451,-0.16
452,-0.12
453,-0.12
454,-0.16
455,-0.12
456,-0.12
457,-0.12
458,-0.12
459,-0.12
460,-0.12
461,-0.12
462,-0.16
463,-0.16
464,-0.16
465,-0.16
466,-0.2
467,-0.24
468,-0.2
469,-0.2
470,-0.16
471,-0.2
472,-0.16
473,-0.16
474,-0.16
475,-0.2
476,-0.16
477,-0.16
478,-0.16
479,-0.2
480,-0.16
481,-0.12
482,-0.08
483,-0.04
484,-0.04
485,-0.08
486,-0.12
487,-0.12
488,-0.16
489,-0.12
490,-0.08
491,-0.08
492,-0.08
493,-0.08
494,-0.08
495,-0.04
496,0.0
497,0.04
498,0.04
499,0.08
500,0.08
501,0.08
502,0.04
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.04
509,0.04
510,0.04
511,0.04
512,0.0
513,0.0
514,0.04
515,0.04
516,0.08
517,0.04
518,0.0
519,-0.04
520,-0.08
521,-0.12
522,-0.16
523,-0.12
524,-0.16
525,-0.16
526,-0.2
527,-0.2
528,-0.16
529,-0.16
530,-0.12
531,-0.08
