0,-0.058823529411764705
1,-0.058823529411764705
2,-0.058823529411764705
3,-0.17647058823529413
4,-0.17647058823529413
5,-0.17647058823529413
6,-0.17647058823529413
7,-0.058823529411764705
8,-0.058823529411764705
9,-0.17647058823529413
10,-0.29411764705882354
11,-0.29411764705882354
12,-0.29411764705882354
13,-0.29411764705882354
14,-0.4117647058823529
15,-0.5294117647058824
16,-0.6470588235294118
17,-0.6470588235294118
18,-0.6470588235294118
19,-0.5294117647058824
20,-0.5294117647058824
21,-0.5294117647058824
22,-0.5294117647058824
23,-0.6470588235294118
24,-0.6470588235294118
25,-0.6470588235294118
26,-0.6470588235294118
27,-0.5294117647058824
28,-0.6470588235294118
29,-0.5294117647058824
30,-0.4117647058823529
31,-0.4117647058823529
32,-0.29411764705882354
33,-0.29411764705882354
34,-0.29411764705882354
35,-0.29411764705882354
36,-0.29411764705882354
37,-0.4117647058823529
38,-0.5294117647058824
39,-0.5294117647058824
40,-0.4117647058823529
41,-0.4117647058823529
42,-0.5294117647058824
43,-0.5294117647058824
44,-0.5294117647058824
45,-0.5294117647058824
46,-0.4117647058823529
47,-0.4117647058823529
48,-0.5294117647058824
49,-0.4117647058823529
50,-0.4117647058823529
51,-0.29411764705882354
52,-0.29411764705882354
53,-0.29411764705882354
54,-0.29411764705882354
55,-0.29411764705882354
56,-0.29411764705882354
57,-0.29411764705882354
58,-0.4117647058823529
59,-0.4117647058823529
60,-0.29411764705882354
61,-0.29411764705882354
62,-0.4117647058823529
63,-0.5294117647058824
64,-0.6470588235294118
65,-0.6470588235294118
66,-0.6470588235294118
67,-0.5294117647058824
68,-0.5294117647058824
69,-0.5294117647058824
70,-0.4117647058823529
71,-0.5294117647058824
72,-0.5294117647058824
73,-0.5294117647058824
74,-0.5294117647058824
75,-0.5294117647058824
76,-0.5294117647058824
77,-0.5294117647058824
78,-0.5294117647058824
79,-0.5294117647058824
80,-0.5294117647058824
81,-0.5294117647058824
82,-0.5294117647058824
83,-0.4117647058823529
84,-0.5294117647058824
85,-0.6470588235294118
86,-0.6470588235294118
87,-0.6470588235294118
88,-0.6470588235294118
89,-0.6470588235294118
90,-0.6470588235294118
91,-0.6470588235294118
92,-0.7647058823529411
93,-0.8823529411764706
94,-0.8823529411764706
95,-0.8823529411764706
96,-0.8823529411764706
97,-0.8823529411764706
98,-0.8823529411764706
99,-0.8823529411764706
100,-0.8823529411764706
101,-0.8823529411764706
102,-0.8823529411764706
103,-0.8823529411764706
104,-0.8823529411764706
105,-0.8823529411764706
106,-0.8823529411764706
107,-0.8823529411764706
108,-0.8823529411764706
109,-0.8823529411764706
110,-0.8823529411764706
111,-1.0
