0.9333333333333333,198, 2, 0.99
0.8,200, 0, 1.0
0.6,200, 0, 1.0
0.4,200, 0, 1.0
0.26666666666666666,198, 2, 0.99
0.2,194, 6, 0.97
0.06666666666666667,135, 65, 0.675
0.0,101, 99, 0.505
-0.06666666666666667,66, 134, 0.33
-0.2,13, 187, 0.065
-0.26666666666666666,0, 200, 0.0
-0.4,1, 199, 0.005
-0.6,0, 200, 0.0
-0.8,1, 199, 0.005
-0.9333333333333333,1, 199, 0.005
